vid_id,chunk_id,text
Wo90bqiI5BQ,14,"Injection therapy delivers temporary local tamponade and vasoconstriction.
 Some bipolar probes incorporate an injection needle."
Wo90bqiI5BQ,15,"Some bipolar probes incorporate an injection needle.
 During thermocoagulation, the bipolar or heater probe is placed firmly on the bleeding lesion
 to achieve local tamponade and co-active coagulation of the underlying vessel."
Wo90bqiI5BQ,16,"to achieve local tamponade and coaptive coagulation of the underlying vessel.
 A visible vessel is seen within the duodenal ulceration.
 Thermal coagulation using a bipolar probe is used to achieve coaptive coagulation."
Wo90bqiI5BQ,17,"Thermal coagulation using a bipolar probe is used to achieve coaptive coagulation.
 The probe is placed firmly on the vessel until cavitation or a footprint is obtained."
Wo90bqiI5BQ,18,"The probe is placed firmly on the vessel until cavitation or a footprint is obtained.
 For bipolar thermal coagulation, the energy output should be set at 20 to 25 watts
 with the probe firmly applied on the vessel for several seconds.
 The tip of the probe is flushed with water after each thermal application."
Wo90bqiI5BQ,19,is flushed with water after each thermal application.
Wo90bqiI5BQ,20,"In the settings of a visible vessel or an adherent clot, the option to pre-inject is at the discretion of the endoscopist and often reflects personal preference.
 In our experience, coagulation with a 7 French probe is as effective as with a 10 French probe."
Wo90bqiI5BQ,21,"In our experience, coagulation with a 7 French probe is as effective as with a 10 French probe.
 Endotherapy using a 7 French probe is a more flexible option
 when the ulcer is located at the gastric cardia, lesser curvature,"
Wo90bqiI5BQ,22,"Endotherapy using a 7 French probe is a more flexible option when the ulcer is located
 at the gastric cardia, lesser curvature, and in the duodenal bulb.
 For both bipolar and heater probes, coagulation using the side or tip of the probe probably
 achieves the same therapy."
Wo90bqiI5BQ,23,"For both bipolar and heater probes, coagulation using the side or tip of the probe probably achieves the same therapeutic effect.
 Several cycles of treatment can be performed until cavitation or a footprint is obtained."
Wo90bqiI5BQ,24,Several cycles of treatment can be performed until cavitation or a footprint is obtained.
Wo90bqiI5BQ,25,"Increasingly, through the scope, TTS endoclips are being used to ligate bleeding vessels.
 Studies have shown that endoclip application is equally effective in achieving hemostasis
 when compared to thermal coagulation."
Wo90bqiI5BQ,26,"Studies have shown that endoclip application is equally effective in achieving hemostasis
 when compared to thermal coagulation.
 Newly available endoclips accommodate up to a 16 mm opening span, can be reopened and
 repositioned repeatedly, and are easily rotatable.
 Unlike older versions, Instinct clips are approved for MRI with field strengths of up
 to 3 Tesla.
 The advantages of using endoclips include no special setup, expedient application, non-thermal
 application, and the ability to approximate ulcer or defect margins, as well as to achieve
 hemostasis.
 Some versions of the endoclips have excellent rotational ability.
 A visible vessel can be seen in this antral ulcer.
 Endoclip application provides the ability to"
Wo90bqiI5BQ,27,"A visible vessel can be seen in this antral ulcer.
 Endoclip application provides the ability to approximate the ulcer or defect margins as well as to achieve hemostasis.
 With these newer generation endoclips, on-fas or tangential application is equally effective."
Wo90bqiI5BQ,28,"With these newer generation endoclips, on-fas or tangential application is equally effective.
 To maximize the amount of target tissue captured inside the endoclip during clip closure,"
Wo90bqiI5BQ,29,"To maximize the amount of target tissue captured inside the endoclip during clip closure,
 suction is recommended with opened clip arms gently pressed over the target tissue immediately before clip deployment."
Wo90bqiI5BQ,30,"Suction is recommended with opened clip arms gently pressed over the target tissue immediately
 before clip deployment."
Wo90bqiI5BQ,31,
Wo90bqiI5BQ,32,
Wo90bqiI5BQ,33,This patient has a
Wo90bqiI5BQ,34,and actively bleeding due
Wo90bqiI5BQ,35,"ulcer with an adherent clot. With direct endoscopic suction, the adherent clot is removed."
Wo90bqiI5BQ,36,"adherent clot. With direct endoscopic suction, the adherent clot is removed."
Wo90bqiI5BQ,37,
Wo90bqiI5BQ,38,"Active oozing stopped spontaneously and a visible vessel is exposed.
 We proceed with Endoclip application without pre-injection."
Wo90bqiI5BQ,39,We proceed with endoclip application without pre-injection.
Wo90bqiI5BQ,40,"The opened endoclips should be directed at the base of the visible vessel.
 The opened clip arms are gently pressed over the target vessel."
Wo90bqiI5BQ,41,at the base of the visible vessel. The opened clip arms are gently pressed over the target vessel.
Wo90bqiI5BQ,42,suction is applied before clip deployment. This patient has a bleeding duodenal ulcer
Wo90bqiI5BQ,43,"This patient has a bleeding duodenal ulcer without an adherent clot.
 Despite active oozing, optimal visualization of the ulcer base can be achieved."
Wo90bqiI5BQ,44,"Despite active oozing, optimal visualization of the ulcer base can be achieved.
 In this situation, the option of pre-injection is at the discretion of the endoscopist."
Wo90bqiI5BQ,45,"In this situation, the option of pre-injection is at the discretion of the endoscopist.
 In our experience, if the visualization is optimal, including a clear view of the target vessel or ulcer base,
 a definitive intervention such as clipping without pre-injection"
Wo90bqiI5BQ,46,"In our experience, if the visualization is optimal, including a clear view of the target vessel or ulcer base,
 a definitive intervention such as clipping without pre-injection may be used."
Wo90bqiI5BQ,47,"Although a single endoclip may achieve hemostasis on a vessel, two clips are usually applied on a major bleeding stigma."
Wo90bqiI5BQ,48,"Although a single endoclip may achieve hemostasis on a vessel, two clips are usually applied on a major bleeding stigmata, aiming to ligate the feeding vessel."
Wo90bqiI5BQ,49,
Wo90bqiI5BQ,50,"In this case, a visible vessel is seen within a large and likely chronic ulceration after clot removal."
Wo90bqiI5BQ,51,"a large and likely chronic ulceration after clot removal. Without pre-injection,
 two endoclips are placed on the visible vessel."
Wo90bqiI5BQ,52,"Without pre-injection, two endoclips are placed on the visible vessel.
 Newer generations of endoclips are often able to penetrate the scar tissues associated"
Wo90bqiI5BQ,53,associated with chronic ulcerations.
Wo90bqiI5BQ,54,Endoclip application can be used to guide angiographic embolization if needed.
Wo90bqiI5BQ,55,"if needed.
 In approaching ulcer bleeding, over-the-scope clipping devices can also be used."
Wo90bqiI5BQ,56,"Approaching ulcer bleeding over the scope clipping devices can also be used.
 This video case is provided by Dr. Thomas Kratt.
 The patient is receiving anticoagulation and there is an actively spurting antral ulceration."
